longitude,latitude,system,turbidity,B2,B3,B4,dwl,ndti
-96.14984,33.64849,bonham,5,1249,1221.5,1150,523.58056640625,-0.030149694286316676
-96.14978,33.6485,bonham,5.02,1243,1230.5,1151,531.06866455078125,-0.033382322065924834
-96.14971,33.64851,bonham,5.02,1242,1239,1153.5,538.60443115234375,-0.035736677115987464
-96.14965,33.64851,bonham,5.02,1242,1239,1153.5,538.60443115234375,-0.035736677115987464
-96.14958,33.64852,bonham,5.01,1242,1237,1150,536.0595703125,-0.036447423544197735
-96.14951,33.64853,bonham,5.02,1246.5,1233.5,1150.5,533.01324462890625,-0.03481543624161074
-96.14944,33.64854,bonham,5.03,1256,1222,1139.5,521.089111328125,-0.034935422401016304
-96.14938,33.64854,bonham,5.05,1256,1222,1139.5,521.089111328125,-0.034935422401016304
-96.14931,33.64855,bonham,5.03,1239,1200.5,1130.5,516.09710693359375,-0.03003003003003003
-96.14925,33.64856,bonham,5.05,1245,1205,1128.5,512.75799560546875,-0.032783372616241695
-96.14918,33.64857,bonham,5.08,1227,1188,1126.5,512.93560791015625,-0.026571613739468567
-96.14911,33.64857,bonham,5.11,1235,1194.5,1120,509.82720947265625,-0.03218837761935623
-96.14904,33.64858,bonham,5.09,1235,1194.5,1120,509.82720947265625,-0.03218837761935623
-96.14897,33.64859,bonham,5.11,1246.5,1197,1115,508.8113403320313,-0.03546712802768166
-96.1489,33.6486,bonham,5.1,1229.5,1181.5,1113.5,508.8617248535156,-0.02962962962962963
-96.14884,33.6486,bonham,5.08,1212.5,1176,1110,514.59063720703125,-0.028871391076115485
-96.14877,33.64861,bonham,5.08,1212.5,1176,1110,514.59063720703125,-0.028871391076115485
-96.1487,33.64862,bonham,5.06,1228.5,1171,1110.5,508.3489074707031,-0.026517641902257288
-96.14863,33.64862,bonham,5.04,1217.5,1176.5,1115.5,515.42987060546875,-0.026614310645724257
-96.14856,33.64863,bonham,5.03,1216.5,1176.5,1117.5,516.91473388671875,-0.025719267654751524
-96.14849,33.64864,bonham,4.99,1216.5,1176.5,1117.5,516.91473388671875,-0.025719267654751524
-96.14842,33.64864,bonham,4.98,1214.5,1178,1118.5,519.06439208984375,-0.025908991944263007
-96.14835,33.64865,bonham,4.96,1202,1179.5,1101,517.81591796875,-0.034422275816706864
-96.14828,33.64866,bonham,4.94,1189.5,1171.5,1098,519.00677490234375,-0.03238598810310641
-96.14821,33.64867,bonham,4.92,1204,1168,1111,517.7452392578125,-0.025010969723562967
-96.14814,33.64868,bonham,4.89,1204,1168,1111,517.7452392578125,-0.025010969723562967
-96.14807,33.64869,bonham,4.9,1212.5,1169.5,1108,513.15594482421875,-0.0270032930845225
-96.148,33.6487,bonham,4.86,1214.5,1173,1107,513.10833740234375,-0.02894736842105263
-96.14793,33.64871,bonham,4.87,1221,1193,1112,519.81390380859375,-0.0351409978308026
-96.14787,33.64872,bonham,4.86,1221,1193,1112,519.81390380859375,-0.0351409978308026
-96.14779,33.64873,bonham,4.83,1218,1207.5,1120,531.9613037109375,-0.03759398496240601
-96.14772,33.64875,bonham,4.8,1258.5,1241,1133,526.00433349609375,-0.04549283909014322
-96.14765,33.64876,bonham,4.8,1276,1271.5,1159,540.22625732421875,-0.046286772269080435
-96.14758,33.64877,bonham,4.83,1288.5,1294.5,1184,545.66839599609375,-0.04458341738955013
-96.14751,33.64879,bonham,4.82,1288.5,1294.5,1184,545.66839599609375,-0.04458341738955013
-96.14744,33.6488,bonham,4.83,1292,1302.5,1186.5,546.7000732421875,-0.046605062274005626
-96.14737,33.64882,bonham,4.8,1289.5,1312,1193,550.443603515625,-0.04750499001996008
-96.1473,33.64883,bonham,4.79,1285,1304.5,1201.5,552.97222900390625,-0.04110135674381484
-96.14723,33.64885,bonham,4.77,1285,1304.5,1201.5,552.97222900390625,-0.04110135674381484
-96.14716,33.64887,bonham,4.77,1287,1328,1207,555.59234619140625,-0.04773175542406312
-96.14709,33.64888,bonham,4.77,1315.5,1358.5,1247.5,558.02752685546875,-0.04259401381427475
-96.14702,33.6489,bonham,4.79,1395,1433.5,1301.5,559.05523681640625,-0.04826325411334552
-96.14695,33.64892,bonham,4.78,1427,1428,1258.5,539.94744873046875,-0.06309324399776661
-96.14688,33.64894,bonham,4.75,1427,1428,1258.5,539.94744873046875,-0.06309324399776661
-96.1468,33.64896,bonham,4.76,1392,1390.5,1262,544.77685546875,-0.048444863336475026
-96.14674,33.64898,bonham,4.75,1381.5,1378.5,1265.5,546.96771240234375,-0.042738275340393345
-96.14667,33.64899,bonham,4.75,1401.5,1375,1281,546.1505126953125,-0.035391566265060244
-96.1466,33.64901,bonham,4.75,1324.5,1370.5,1283,560.80615234375,-0.03297531562087808
-96.14653,33.64904,bonham,4.73,1360.5,1411,1319,562.81011962890625,-0.0336996336996337
-96.14646,33.64906,bonham,4.74,1386,1405.5,1317,559.22369384765625,-0.032506887052341595
-96.14639,33.64908,bonham,4.74,1406,1424.5,1329.5,556.75042724609375,-0.03449527959331881
-96.14632,33.6491,bonham,4.76,1411.5,1449,1357,557.77935791015625,-0.03278688524590164
-96.14626,33.64912,bonham,4.79,1411.5,1449,1357,557.77935791015625,-0.03278688524590164
-96.14619,33.64914,bonham,4.8,1414,1451.5,1351,556.26263427734375,-0.03586083853702052
-96.14612,33.64917,bonham,4.8,1426,1452.5,1344.5,552.52423095703125,-0.038612799427958526
-96.14605,33.64919,bonham,4.82,1413,1446.5,1345.5,554.896484375,-0.03617478510028653
-96.14598,33.64921,bonham,4.85,1413,1446.5,1345.5,554.896484375,-0.03617478510028653
-96.14591,33.64923,bonham,4.88,1427,1453.5,1351.5,554.1019287109375,-0.03636363636363636
-96.14584,33.64925,bonham,4.94,1452.5,1493.5,1367,555.54681396484375,-0.044223037930431745
-96.14577,33.64927,bonham,4.95,1480.5,1493.5,1400.5,556.26318359375,-0.032135452660677265
-96.14571,33.64928,bonham,4.99,1446,1489,1376,556.83489990234375,-0.03944153577661431
-96.14564,33.6493,bonham,5.02,1453.5,1481.5,1396.5,558.40179443359375,-0.029534398888116747
-96.14556,33.64931,bonham,5.05,1483,1492.5,1396.5,554.113037109375,-0.033229491173416406
-96.14549,33.64933,bonham,5.08,1514.5,1497.5,1384.5,544.562744140625,-0.0392088827203331
-96.14542,33.64934,bonham,5.15,1500.5,1500.5,1378.5,546.66162109375,-0.042375824939215004
-96.14535,33.64935,bonham,5.16,1500.5,1500.5,1378.5,546.66162109375,-0.042375824939215004
-96.14528,33.64936,bonham,5.21,1480,1510,1382.5,552.8890380859375,-0.04407951598962835
-96.14521,33.64936,bonham,5.22,1480,1506.5,1376,551.12176513671875,-0.045273200346921075
-96.14514,33.64937,bonham,5.24,1457.5,1476,1371.5,553.93438720703125,-0.03669885864793679
-96.14507,33.64937,bonham,5.27,1457.5,1476,1371.5,553.93438720703125,-0.03669885864793679
-96.14501,33.64938,bonham,5.28,1455,1464,1381,555.61749267578125,-0.029173989455184533
-96.14494,33.64938,bonham,5.29,1453.5,1461.5,1378.5,557.14556884765625,-0.029225352112676056
-96.14487,33.64938,bonham,5.28,1451.5,1474.5,1372,556.92852783203125,-0.036009134024240295
-96.1448,33.64938,bonham,5.27,1451.5,1474.5,1372,556.92852783203125,-0.036009134024240295
-96.14473,33.64937,bonham,5.29,1446.5,1508,1375,559.48065185546875,-0.046132500867152273
-96.14466,33.64937,bonham,5.28,1447.5,1469,1339.5,550.352294921875,-0.04611002314402706
-96.14459,33.64936,bonham,5.28,1400,1413,1294.5,540.708251953125,-0.04376731301939058
-96.14452,33.64935,bonham,5.25,1380,1378,1277.5,544.75592041015625,-0.03784598004142346
-96.14446,33.64935,bonham,5.26,1380,1378,1277.5,544.75592041015625,-0.03784598004142346
-96.14439,33.64934,bonham,5.25,1338.5,1310.5,1223.5,515.451171875,-0.034333070244672456
-96.14433,33.64934,bonham,5.23,1314,1278,1197.5,521.3848876953125,-0.03251868309432438
-96.14426,33.64933,bonham,5.22,1314,1278,1197.5,521.3848876953125,-0.03251868309432438
-96.1442,33.64932,bonham,5.22,1296.5,1226.5,1180.5,505.5434265136719,-0.019110926464478605
-96.14413,33.64931,bonham,5.23,1277.5,1211.5,1153,500.1819152832031,-0.024740960033833793
-96.14407,33.64931,bonham,5.24,1250.5,1212.5,1141,502.1935424804687,-0.03038028468238793
-96.144,33.6493,bonham,5.23,1250.5,1212.5,1141,502.1935424804687,-0.03038028468238793
-96.14393,33.6493,bonham,5.24,1249.5,1214,1138,502.0428161621094,-0.03231292517006803
-96.14386,33.64929,bonham,5.22,1255,1195.5,1132,504.0105895996094,-0.02728249194414608
-96.1438,33.64928,bonham,5.21,1254.5,1189.5,1129,502.3111572265625,-0.026094457623463446
-96.14373,33.64927,bonham,5.21,1249.5,1194.5,1128.5,504.0369873046875,-0.0284115368058545
-96.14366,33.64926,bonham,5.19,1239,1189.5,1115,509.7822265625,-0.03232805380776741
-96.14359,33.64925,bonham,5.22,1242,1186.5,1114,508.02398681640625,-0.031514888067811345
-96.14352,33.64924,bonham,5.23,1240.5,1190,1124.5,512.84149169921875,-0.028299848779434002
-96.14346,33.64923,bonham,5.22,1240.5,1190,1124.5,512.84149169921875,-0.028299848779434002
-96.14339,33.64922,bonham,5.23,1237,1182.5,1120.5,510.3570861816406,-0.026921406860616587
-96.14333,33.64921,bonham,5.23,1228,1172.5,1115.5,508.55322265625,-0.024912587412587412
-96.14326,33.6492,bonham,5.23,1221,1169.5,1114.5,509.3477783203125,-0.024080560420315235
-96.1432,33.64919,bonham,5.24,1221,1169.5,1114.5,509.3477783203125,-0.024080560420315235
-96.14313,33.64917,bonham,5.21,1230,1180,1107.5,511.727783203125,-0.03169398907103825
-96.14307,33.64916,bonham,5.2,1214.5,1175,1106.5,519.00604248046875,-0.03002410694718387
-96.143,33.64915,bonham,5.22,1199,1161,1101,517.8470458984375,-0.026525198938992044
-96.14294,33.64914,bonham,5.21,1199,1161,1101,517.8470458984375,-0.026525198938992044
-96.14287,33.64913,bonham,5.24,1202,1154.5,1099.5,513.46661376953125,-0.024401064773735583
-96.14281,33.64912,bonham,5.25,1208.5,1151,1100,510.4251403808594,-0.02265659706796979
-96.14274,33.64911,bonham,5.26,1208.5,1151,1100,510.4251403808594,-0.02265659706796979
-96.14268,33.64909,bonham,5.28,1211.5,1153,1102,511.1202087402344,-0.02261640798226164
-96.14262,33.64908,bonham,5.3,1195,1143,1104.5,515.13800048828125,-0.017130144605116797
-96.14255,33.64907,bonham,5.3,1197,1143,1108,512.32550048828125,-0.015548645046645935
-96.14249,33.64906,bonham,5.32,1197,1143,1108,512.32550048828125,-0.015548645046645935
-96.14242,33.64905,bonham,5.35,1204.5,1150.5,1107.5,511.81829833984375,-0.01904340124003543
-96.14235,33.64904,bonham,5.38,1189,1146,1106,517.7608642578125,-0.017761989342806393
-96.14228,33.64903,bonham,5.39,1189.5,1146,1104,516.25299072265625,-0.018666666666666668
-96.14222,33.64902,bonham,5.41,1189.5,1146,1104,516.25299072265625,-0.018666666666666668
-96.14215,33.64901,bonham,5.41,1188,1148.5,1104.5,518.42449951171875,-0.019529516200621395
-96.14209,33.64901,bonham,5.42,1176.5,1151,1110,531.50811767578125,-0.01813356921716055
-96.14202,33.649,bonham,5.43,1199,1148,1108.5,522.50689697265625,-0.01750498559716375
-96.14196,33.64899,bonham,5.47,1204,1149,1109,520.368896484375,-0.01771479185119575
-96.14189,33.64899,bonham,5.48,1202,1151.5,1109.5,516.30157470703125,-0.018575851393188854
-96.14183,33.64898,bonham,5.47,1198,1154,1107.5,518.09906005859375,-0.020561574176431573
-96.14177,33.64897,bonham,5.49,1198,1154,1107.5,518.09906005859375,-0.020561574176431573
-96.1417,33.64896,bonham,5.52,1185,1165.5,1104,503.4697570800781,-0.027098479841374753
-96.14163,33.64896,bonham,5.51,1186,1161,1102,490.7189025878906,-0.026071586389748123
-96.14157,33.64895,bonham,5.51,1186,1161,1102,490.7189025878906,-0.026071586389748123
-96.1415,33.64894,bonham,5.51,1187,1164,1095,490.57025146484375,-0.03054448871181939
-96.14143,33.64893,bonham,5.49,1214,1155,1102,489.4807739257813,-0.023482498892334957
-96.14137,33.64892,bonham,5.48,1214,1155,1102,489.4807739257813,-0.023482498892334957
-96.1413,33.64891,bonham,5.49,1198,1139,1107,488.1971435546875,-0.014247551202137132
-96.13653,33.65154,bonham,5.08,1382,1426,1436,571.63592529296875,0.0034940600978336828
-96.13654,33.65159,bonham,5.09,1345,1399,1375,567.9471435546875,-0.008651766402307137
-96.13659,33.6518,bonham,5.08,1410,1380,1256,502.9585266113281,-0.04704097116843703
-96.1366,33.65186,bonham,5.1,1410,1380,1256,502.9585266113281,-0.04704097116843703
-96.1366,33.65191,bonham,5.12,1396,1385.5,1246,504.8620910644531,-0.053011590347710434
-96.13662,33.65196,bonham,5.11,1396,1385.5,1246,504.8620910644531,-0.053011590347710434
-96.13663,33.65202,bonham,5.11,1315.5,1349,1242,549.124755859375,-0.04129679660362794
-96.13663,33.65207,bonham,5.11,1311.5,1352,1242,548.38348388671875,-0.04240555127216654
-96.13664,33.65212,bonham,5.1,1311.5,1352,1242,548.38348388671875,-0.04240555127216654
-96.13667,33.65217,bonham,5.09,1324,1356,1239,543.8359375,-0.04508670520231214
-96.13669,33.65222,bonham,5.09,1324,1356,1239,543.8359375,-0.04508670520231214
-96.13672,33.65226,bonham,5.08,1324,1351,1256.5,558.57623291015625,-0.036241610738255034
-96.13676,33.6523,bonham,5.11,1324,1351,1256.5,558.57623291015625,-0.036241610738255034
-96.1368,33.65234,bonham,5.1,1306.5,1351,1258,561.2347412109375,-0.03564584131851284
-96.13684,33.65238,bonham,5.1,1320.5,1370,1273.5,562.30029296875,-0.036504634007944015
-96.13689,33.65241,bonham,5.11,1320.5,1370,1273.5,562.30029296875,-0.036504634007944015
-96.13694,33.65244,bonham,5.1,1345,1352,1249,553.682373046875,-0.039600153787004995
-96.13699,33.65247,bonham,5.05,1363.5,1354.5,1251,550.7242431640625,-0.039723661485319514
-96.13703,33.6525,bonham,5.04,1363.5,1354.5,1251,550.7242431640625,-0.039723661485319514
-96.13708,33.65253,bonham,5.01,1322.5,1332,1231.5,551.54876708984375,-0.03920421299005266
-96.13714,33.65257,bonham,4.99,1322.5,1332,1231.5,551.54876708984375,-0.03920421299005266
-96.13719,33.652589999999996,bonham,4.99,1313.5,1317.5,1225.5,550.45916748046875,-0.03617774282343689
-96.13725,33.65262,bonham,4.95,1313.5,1315,1216.5,546.09521484375,-0.03890973730989532
-96.1373,33.65265,bonham,4.95,1304,1299,1213,548.0643310546875,-0.034235668789808917
-96.13735,33.65267,bonham,4.94,1295,1310,1215,553.8626708984375,-0.03762376237623762
-96.13741,33.6527,bonham,4.91,1300.5,1323.5,1229.5,557.0166015625,-0.03681942812377595
-96.13747,33.65273,bonham,4.9,1304.5,1320,1223.5,554.809814453125,-0.037939846667977194
-96.13752,33.65275,bonham,4.88,1304.5,1320,1223.5,554.809814453125,-0.037939846667977194
-96.13758,33.65277,bonham,4.88,1319.5,1330.5,1227.5,553.65216064453125,-0.040265832681782646
-96.13763,33.6528,bonham,4.88,1321,1327.5,1219.5,551.1480712890625,-0.04240282685512368
-96.13769,33.65283,bonham,4.87,1321,1327.5,1219.5,551.1480712890625,-0.04240282685512368
-96.13774,33.65285,bonham,4.89,1305.5,1322,1205,550.1744384765625,-0.04629996042738425
-96.1378,33.65288,bonham,4.91,1281,1281,1186.5,545.322998046875,-0.03829787234042553
-96.13786,33.65291,bonham,4.92,1281,1281,1186.5,545.322998046875,-0.03829787234042553
-96.13791,33.65294,bonham,4.92,1269.5,1233.5,1152,525.13580322265625,-0.03416474533640746
-96.13796,33.65296,bonham,4.9,1254.5,1224,1138.5,520.113525390625,-0.03619047619047619
-96.13802,33.65299,bonham,4.89,1254.5,1224,1138.5,520.113525390625,-0.03619047619047619
-96.13808,33.65302,bonham,4.88,1238,1227.5,1147,539.0911865234375,-0.03390187407875342
-96.13813,33.65304,bonham,4.88,1238,1227.5,1147,539.0911865234375,-0.03390187407875342
-96.13819,33.65306,bonham,4.9,1255.5,1239,1148.5,535.24127197265625,-0.03790575916230367
-96.13824,33.65309,bonham,4.9,1255.5,1239,1148.5,535.24127197265625,-0.03790575916230367
-96.13831,33.65311,bonham,4.92,1244.5,1238.5,1154,542.51568603515625,-0.03531870428422153
-96.13837,33.65313,bonham,4.89,1237,1227.5,1143,537.364990234375,-0.035646488082682976
-96.13843,33.65314,bonham,4.87,1223,1193.5,1129.5,523.85107421875,-0.02755058114507103
-96.13849,33.65316,bonham,4.87,1223,1193.5,1129.5,523.85107421875,-0.02755058114507103
-96.13855,33.65317,bonham,4.87,1243.5,1201.5,1126.5,515.29559326171875,-0.03221649484536082
-96.13861,33.65318,bonham,4.87,1246.5,1196,1125,516.95849609375,-0.03059026281775097
-96.13867,33.65319,bonham,4.86,1246.5,1196,1125,516.95849609375,-0.03059026281775097
-96.13873,33.6532,bonham,4.87,1229.5,1179,1128.5,525.71319580078125,-0.0218851570964247
-96.1388,33.6532,bonham,4.88,1220,1185,1112.5,522.76470947265625,-0.031556039173014146
-96.13886,33.6532,bonham,4.89,1220,1185,1112.5,522.76470947265625,-0.031556039173014146
-96.13892,33.6532,bonham,4.9,1198.5,1187.5,1099.5,526.898681640625,-0.038478355924792304
-96.13898,33.65319,bonham,4.91,1203,1180.5,1100.5,522.2703857421875,-0.035072336694432264
-96.13905,33.65319,bonham,4.93,1207.5,1170.5,1101.5,516.76336669921875,-0.030369718309859156
-96.13911,33.65319,bonham,4.9,1207.5,1170.5,1101.5,516.76336669921875,-0.030369718309859156
-96.13918,33.65319,bonham,4.9,1205.5,1145,1102.5,509.7823486328125,-0.018909899888765295
-96.13924,33.65318,bonham,4.9,1204,1145,1101.5,509.565185546875,-0.019363454262185623
-96.1393,33.65318,bonham,4.93,1204,1145,1101.5,509.565185546875,-0.019363454262185623
-96.13936,33.65317,bonham,4.93,1205.5,1154,1107,514.7510986328125,-0.020787262273330383
-96.13942,33.65316,bonham,4.92,1184.5,1150.5,1100,519.47686767578125,-0.022439457898244836
-96.13948,33.65315,bonham,4.92,1184.5,1150.5,1100,519.47686767578125,-0.022439457898244836
-96.13953,33.65313,bonham,4.93,1209.5,1145.5,1093.5,506.1341552734375,-0.023224653863331845
-96.13958,33.65311,bonham,4.91,1209.5,1145.5,1093.5,506.1341552734375,-0.023224653863331845
-96.13963,33.65308,bonham,4.92,1210,1138,1094.5,504.578125,-0.01948488241881299
-96.13967,33.65305,bonham,4.93,1210,1138,1094.5,504.578125,-0.01948488241881299
-96.13972,33.65302,bonham,4.96,1191,1151,1096.5,514.43023681640625,-0.02424916573971079
-96.13976,33.65299,bonham,4.96,1191,1151,1096.5,514.43023681640625,-0.02424916573971079
-96.13981,33.65296,bonham,4.98,1209,1154.5,1109,514.4853515625,-0.020101612546940578
-96.13985,33.65294,bonham,4.98,1203,1148,1102,515.99798583984375,-0.020444444444444446
-96.13991,33.65291,bonham,4.99,1218,1155.5,1111,514.80584716796875,-0.019633796602691374
-96.13996,33.65289,bonham,5,1212,1178.5,1118.5,529.484375,-0.026121027427078797
-96.14001,33.65287,bonham,4.99,1212,1178.5,1118.5,529.484375,-0.026121027427078797
-96.14007,33.65285,bonham,5,1252.5,1204.5,1144.5,533.85467529296875,-0.02554278416347382
-96.14013,33.65284,bonham,5,1252.5,1204.5,1144.5,533.85467529296875,-0.02554278416347382
-96.14018,33.65282,bonham,5.01,1252.5,1204.5,1144.5,533.85467529296875,-0.02554278416347382
-96.14024,33.65281,bonham,5.01,1329,1267.5,1163,528.88909912109375,-0.04299526846327916
-96.1403,33.6528,bonham,5.01,1329,1267.5,1163,528.88909912109375,-0.04299526846327916
-96.14036,33.65279,bonham,5.02,1251.5,1174,1109.5,507.876708984375,-0.028246113422377928
-96.14042,33.65279,bonham,5,1183.5,1152,1095,518.09906005859375,-0.025367156208277702
-96.14048,33.65278,bonham,4.99,1183.5,1152,1095,518.09906005859375,-0.025367156208277702
-96.14053,33.65277,bonham,4.97,1189,1138.5,1086.5,507.45697021484375,-0.023370786516853932
-96.14059,33.65276,bonham,4.97,1183.5,1138.5,1086.5,507.9471740722656,-0.023370786516853932
-96.14066,33.65276,bonham,4.95,1183.5,1138.5,1086.5,507.9471740722656,-0.023370786516853932
-96.14072,33.65275,bonham,4.93,1183.5,1138.5,1086.5,507.9471740722656,-0.023370786516853932
-96.14079,33.65275,bonham,4.93,1204.5,1144.5,1091.5,505.7452697753906,-0.02370304114490161
-96.14085,33.65274,bonham,4.94,1208.5,1151,1096,507.6659851074219,-0.024477080551846907
-96.14091,33.65274,bonham,4.94,1208.5,1151,1096,507.6659851074219,-0.024477080551846907
-96.14097,33.65273,bonham,4.93,1183,1151,1100,519.04669189453125,-0.02265659706796979
-96.14103,33.65273,bonham,4.93,1192,1151,1100,514.6124267578125,-0.02265659706796979
-96.14109,33.65272,bonham,4.9,1192,1151,1100,514.6124267578125,-0.02265659706796979
-96.14115,33.65271,bonham,4.89,1215.5,1157.5,1100.5,507.9705505371094,-0.025243578387953942
-96.14122,33.6527,bonham,4.88,1215.5,1157.5,1100.5,507.9705505371094,-0.025243578387953942
-96.14128,33.65269,bonham,4.87,1215.5,1157.5,1100.5,507.9705505371094,-0.025243578387953942
-96.14133,33.65267,bonham,4.86,1199.5,1157.5,1100.5,509.4039001464844,-0.025243578387953942
-96.1414,33.65265,bonham,4.85,1221.5,1161,1100.5,504.8875732421875,-0.026752155648905592
-96.14145,33.65263,bonham,4.85,1221.5,1161,1100.5,504.8875732421875,-0.026752155648905592
-96.14149,33.6526,bonham,4.85,1243,1163,1100.5,501.67279052734375,-0.0276121051468964
-96.14154,33.65257,bonham,4.85,1226.5,1167.5,1103.5,506.02191162109375,-0.028181417877586965
-96.14159,33.65254,bonham,4.84,1233.5,1170,1108,506.2527160644531,-0.027216856892010536
-96.14163,33.6525,bonham,4.83,1222,1163.5,1107.5,507.2174072265625,-0.024658740642888595
-96.14166,33.65246,bonham,4.84,1223.5,1163,1106.5,506.4667663574219,-0.024895351398986562
-96.14169,33.65242,bonham,4.83,1223.5,1163,1106.5,506.4667663574219,-0.024895351398986562
